,Phrase,PMI,Count
1060,the school board,12.158161556783593,22
1061,to stay active,12.157601568222812,20
1062,sources such as,12.153873246991811,11
1063,"young age ,",12.150957279590664,27
1064,be influenced by,12.147305716925956,16
1065,strong sense of,12.14503682626636,19
1066,does not have,12.142449802519934,33
1067,the reason why,12.141630950598081,10
1068,to form meaningful,12.136083902777283,14
1069,the best option,12.133709724923598,24
1070,to gain insight,12.131105408664471,12
1071,academic performance and,12.121806245882578,24
1072,work and dedication,12.121137600302163,44
1073,learning has become,12.117915735013511,17
1074,essential part of,12.109007555957689,43
1075,may benefit from,12.107304353083801,18
1076,as simple as,12.10477065097993,18
1077,all ages T,12.101320103545497,12
1078,compared to traditional,12.099558026752174,13
1079,a much needed,12.097047777391047,11
1080,", community service",12.09336431219728,13
1081,personal growth and,12.092028875021086,40
1082,personal and professional,12.087146653641348,25
1083,of social interaction,12.084102240611035,11
1084,the debate over,12.083707364070904,14
1085,of graduating early,12.083099408278994,13
1086,from multiple people,12.080484714217398,12
1087,amount of light,12.08034906202463,12
1088,it is wonderful,12.077826508369505,12
1089,should be seen,12.077588961816623,10
1090,may argue that,12.073313936070388,12
1091,can be immensely,12.071816514830758,14
1092,make it easier,12.069486830188502,21
1093,T studies show,12.060536913700002,12
1094,", rather than",12.059214073738886,74
1095,also benefit from,12.058431038145699,20
1096,"some cases ,",12.058245167856128,43
1097,option for some,12.055889942642828,11
1098,over the past,12.051389643798174,21
1099,own pace and,12.049480944333904,19
1100,is an integral,12.049300608561136,16
1101,just a few,12.047391237592919,13
1102,today Q s,12.04671790668803,16
1103,be seen as,12.045401411814133,59
1104,spend time with,12.04522120823012,11
1105,from all over,12.041766530803766,14
1106,strive for success,12.04000532217104,15
1107,complete their work,12.037912309898296,12
1108,is no longer,12.03685639647222,11
1109,making this decision,12.03426160179524,10
1110,which allows them,12.030800342488106,10
1111,potentially leading to,12.029918345560354,11
1112,and negative effects,12.028858285140075,22
1113,T seeking guidance,12.02340866329499,11
1114,", ranging from",12.022348763503263,15
1115,beneficial in terms,12.02133965031754,10
1116,about their future,12.019954877417636,13
1117,there are many,12.018490981360479,64
1118,to complete tasks,12.018122548101523,14
1119,set a goal,12.017877903852842,10
1120,taught me the,12.017751215345413,11
1121,an individual 's,12.015203988537756,43
1122,good attitude can,12.006168845188355,24
1123,indeed a significant,12.006114962014394,16
1124,to stand out,12.005508600656057,10
1125,order to achieve,12.002189978228742,41
1126,in doing so,12.001996517515476,11
1127,grow and develop,11.998816337227932,19
1128,enabled us to,11.997259486464916,23
1129,from those around,11.996641507223575,12
1130,to try something,11.996618862694064,14
1131,to carefully consider,11.995971013637018,11
1132,are not fully,11.994472343490465,11
1133,there are still,11.993255306941617,18
1134,in many aspects,11.99141568837312,15
1135,should never be,11.983338636020573,10
1136,we are constantly,11.980205774417417,11
1137,focus on what,11.978809791035033,10
1138,"community service ,",11.977887094777344,12
1139,a better understanding,11.976220820103912,76
1140,is often associated,11.97573449803114,16
1141,it gives us,11.972997504868705,17
1142,this means that,11.969255852018932,40
1143,during the winter,11.969097372330005,10
1144,high school students,11.967093000451982,63
1145,T recent studies,11.966754767379385,12
1146,activities such as,11.964435083151685,70
1147,engage in activities,11.964019669762,16
1148,extra year of,11.962614541119951,10
1149,amount of time,11.962335520162988,101
1150,is caused by,11.952636742831736,16
1151,a great opportunity,11.94784220767147,39
1152,the right balance,11.946416528127301,11
1153,ability to think,11.942937976004693,16
1154,other forms of,11.94186139671356,19
1155,are made up,11.935623132278415,14
1156,are some key,11.934129105609372,13
1157,in many ways,11.927831722874679,38
1158,would have been,11.927126478118609,26
1159,quality of education,11.916700041180654,11
1160,leading to increased,11.910336729807685,18
1161,the same level,11.907347117596569,20
1162,also helps us,11.903839914610664,10
1163,better understanding of,11.90191279166038,76
1164,the best fit,11.897925353498007,13
1165,to higher levels,11.894066211363615,10
1166,variety of ways,11.893604311758029,15
1167,those who have,11.891495494084268,34
1168,important to recognize,11.889720630162913,56
1169,opinions of others,11.886952697786608,15
1170,the best policy,11.885750639551905,13
1171,a negative attitude,11.882483612846016,40
1172,character traits T,11.880177519640103,12
1173,in difficult situations,11.867642897663895,11
1174,their future career,11.86718459701439,13
1175,'s own decisions,11.866662067336929,14
1176,consider the pros,11.862897968498082,16
1177,opportunity to learn,11.86063869008725,75
1178,important to consider,11.858754279479697,156
1179,different from what,11.858080064598848,14
1180,my own life,11.857708475871824,17
1181,the traditional four,11.853244214996906,13
1182,for those who,11.852324579407465,57
1183,of us lies,11.851465578540338,10
1184,this phenomenon is,11.85073353497846,10
1185,is an interesting,11.849276000253148,12
1186,T throughout history,11.84901822196452,11
1187,throughout history T,11.84901822196452,11
1188,have enough time,11.846442988803872,10
1189,provides us with,11.844497128602939,17
1190,"daily lives ,",11.84395597230509,13
1191,different cultures and,11.84127506024145,19
1192,during this process,11.838833807957858,10
1193,our own lives,11.838221209195638,14
1194,school day by,11.837026326677666,27
1195,attending classes in,11.836182932480366,16
1196,aspects of life,11.834872141474253,25
1197,their educational goals,11.834191184395944,13
1198,can be applied,11.833994052924705,18
1199,the best choice,11.832201171275162,16
1200,is no historical,11.83026034944934,10
1201,with those around,11.82863591479536,17
1202,a four day,11.825633873295544,14
1203,will be able,11.824494204655448,22
1204,no matter the,11.824212159896348,27
1205,before making a,11.823408121128118,46
1206,individuals who have,11.822583385402297,23
1207,take care of,11.819246679813553,13
1208,hard work and,11.81256607714829,91
1209,fulfilling life T,11.81037548874069,18
1210,will help them,11.809046452376325,18
1211,negative attitude can,11.806637381660714,21
1212,in touch with,11.804388149460618,25
1213,online and video,11.80384495664623,13
1214,insight into the,11.803571953158727,23
1215,decided to take,11.80131374334458,17
1216,from each other,11.79798026217912,20
1217,making a decision,11.797464853875837,46
1218,understand the importance,11.797139083596225,24
1219,a good idea,11.795547976074737,11
1220,into account the,11.794763495541467,18
1221,a good example,11.792894384231658,38
1222,informed decision T,11.789647273984915,17
1223,helps to foster,11.786634745126015,11
1224,to know someone,11.786185470702634,16
1225,there have been,11.784764597735034,36
1226,increase the risk,11.783135612192812,10
1227,in all aspects,11.780052045377687,11
1228,was seen as,11.779904506117862,14
1229,while also allowing,11.776516674473854,10
1230,i have found,11.774912742137666,18
1231,"academic performance ,",11.76887760605171,27
1232,'s statement that,11.767785142951968,12
1233,a good impression,11.763742320410508,12
1234,negative effects of,11.76123309243204,13
1235,lead to feelings,11.7597871862611,26
1236,use of cell,11.756744824345212,21
1237,find it difficult,11.754798201698147,18
1238,be more efficient,11.751916585345981,12
1239,may struggle to,11.751208374008698,29
1240,order to succeed,11.74779125873097,14
1241,this allows them,11.747679696800926,18
1242,a great option,11.747607372071897,10
1243,from high school,11.741465505810147,40
1244,should not be,11.739017110809392,96
1245,can provide valuable,11.738379209122247,18
1246,who do not,11.7341074956483,17
1247,can be intimidating,11.733231075989785,10
1248,Q & Q,11.73244265811778,10
1249,being able to,11.731437772857056,84
1250,effect on our,11.729268197530942,21
1251,technology has also,11.729028816643954,22
1252,this could lead,11.727146871024178,21
1253,order to determine,11.726605928840346,13
1254,maintaining a positive,11.721547394630964,15
1255,be an effective,11.721290080935368,27
1256,"growing up ,",11.718942765945684,20
1257,i chose to,11.7189341116996,13
1258,T graduating early,11.715968168620297,18
1259,a positive mindset,11.714351893226755,10
1260,leading to improved,11.713190259630345,10
1261,relationships with those,11.712493280983086,13
1262,to remain true,11.70680448092266,16
1263,the real world,11.704619549626543,11
1264,a few factors,11.694874822872134,24
1265,break down the,11.693247327824995,12
1266,providing them with,11.69156511833313,18
1267,as opposed to,11.691447518612854,17
1268,enabling them to,11.691411227344446,16
1269,", graduating early",11.690367435963918,20
1270,to make sure,11.690233906049635,40
1271,it is important,11.688843970156938,878
1272,the positive side,11.686697641629287,37
1273,it allows us,11.680866236150202,37
1274,school week with,11.677504795454578,17
1275,your brain is,11.675089439927515,20
1276,is not necessarily,11.67488884273019,12
1277,distance learning is,11.673304836597243,23
1278,by doing this,11.671215463986517,11
1279,need to succeed,11.667107596387641,13
1280,has proven to,11.665818536800039,13
1281,it encourages us,11.659589576519785,10
1282,to take risks,11.658186726979238,46
1283,into account T,11.655654291305904,18
1284,this type of,11.653183309716155,56
1285,and problem-solving skills,11.652073743537919,15
1286,for achieving success,11.648771484534187,23
1287,participate in activities,11.646197181510367,13
1288,true to yourself,11.645403936258521,23
1289,it is clear,11.643106643228961,104
1290,more important than,11.640051972641878,30
1291,stress levels and,11.639400890078008,10
1292,is often seen,11.635813157591635,14
1293,to several factors,11.634823384692204,48
1294,personal growth T,11.634304330590922,37
1295,opportunity to explore,11.632524268602616,36
1296,important to weigh,11.630802332801352,24
1297,", distance learning",11.623256048186192,88
1298,at their own,11.622458443122206,47
1299,having a curfew,11.621905483641498,19
1300,a good first,11.621518576299692,26
1301,quality time with,11.620130044287361,13
1302,is clear that,11.613308298684537,99
1303,variety of factors,11.610271462183238,21
1304,cons to consider,11.609167195087124,12
1305,can be overwhelming,11.603948059044818,16
1306,online classes can,11.603217832124145,29
1307,make a difference,11.602643567557301,25
1308,"stress levels ,",11.601974075975075,14
1309,attributed to various,11.60059515029419,14
1310,making it difficult,11.599929774558703,27
1311,own homes T,11.597559274329605,11
1312,stay active and,11.596543931595878,13
1313,encourages us to,11.589174747827833,32
1314,offer a variety,11.588345619446255,12
1315,peers and teachers,11.588143443352095,16
1316,recent years T,11.587636842355483,12
1317,around the world,11.587511246627685,68
1318,in this essay,11.585932992277105,12
1319,have faith in,11.582695538086362,10
1320,for these reasons,11.57955594007835,19
1321,being yourself is,11.577410911033947,13
1322,i have experienced,11.575750519470251,10
1323,try to do,11.573336557019697,15
1324,and fulfilling life,11.570662803191286,12
1325,problem-solving skills T,11.569858334199957,18
1326,stay true to,11.565037130853483,43
1327,order to ensure,11.564060457763624,32
1328,during this time,11.563059216843207,36
1329,pursue a career,11.554950959360696,20
1330,mental health and,11.548852929717878,16
1331,different regions and,11.544437946316926,12
1332,first impression T,11.54225499309068,30
1333,agree with Q,11.538248994161716,10
1334,can be extremely,11.537480087179574,29
1335,", even though",11.533447362104909,11
1336,taking advantage of,11.530301468983527,15
1337,be attributed to,11.529069394584369,147
1338,the most common,11.526753854389845,17
1339,having a good,11.526541810978792,42
1340,various methods to,11.52455925926165,10
1341,between the two,11.52377107908184,24
1342,difficult to determine,11.518019307028926,15
1343,", working alone",11.517894149211116,42
1344,students may feel,11.517786719180624,15
1345,"doing so ,",11.515898638889702,22
1346,positive outlook can,11.513535637967571,12
1347,and cons before,11.509817491169684,12
1348,take part in,11.508140254808751,42
1349,is incredibly important,11.502992887088983,17
1350,positive and negative,11.500520829786709,80
1351,T one notable,11.499756147895301,15
1352,positive effects on,11.497298638926814,10
1353,help us become,11.493603114606405,11
1354,providing students with,11.49326968960925,39
1355,online classes or,11.493055913508538,11
1356,has become an,11.492946816175241,28
1357,those who may,11.492589043680354,12
1358,at any time,11.490898312476027,10
1359,of first impressions,11.489477003453697,15
1360,energy and resources,11.487895936146764,27
1361,i decided to,11.487263876775138,31
1362,reduce stress and,11.486801764795981,11
1363,a physical classroom,11.48516170121501,19
1364,factors T 1,11.484933889725884,14
1365,Q 's famous,11.483356631616974,11
1366,allows us to,11.477813638880129,108
1367,a complex process,11.475298605512116,13
1368,", first impressions",11.47525665439236,30
1369,which in turn,11.474975757321097,12
1370,achieving success in,11.474648520868762,37
1371,referred to as,11.47134690878439,27
1372,can be incredibly,11.470844926756833,53
1373,face of failure,11.466652569107648,18
1374,each other 's,11.461147254594643,12
1375,in my opinion,11.453980399535222,11
1376,there are also,11.449168614874054,86
1377,"own pace ,",11.448624791059455,18
1378,horses have a,11.448160442799256,12
1379,comes to achieving,11.446162788809872,23
1380,more likely to,11.435377962318064,131
1381,order to reach,11.434425177347038,26
1382,a negative impact,11.433863513042791,20
1383,all aspects of,11.433705397897114,12
1384,with hard work,11.433334449444366,14
1385,create a plan,11.42180344801146,10
1386,lies not in,11.416076369868424,10
1387,effect on people,11.416028962381304,10
1388,leisure activities T,11.414093465889064,10
1389,positive attitude has,11.409963464095323,11
1390,resources such as,11.404621279497775,22
1391,should be made,11.399643881462623,12
1392,taking a break,11.395558164694918,20
1393,are responsible for,11.386985797934841,22
1394,often leads to,11.386351012537204,13
1395,clear that having,11.384663120799665,10
1396,could be beneficial,11.384240089131225,20
1397,in today 's,11.382882677409285,38
1398,taking part in,11.381620492952734,26
1399,from home has,11.3810307808116,10
1400,can help us,11.378113548675664,121
1401,be an invaluable,11.376081162212103,18
1402,in many cases,11.375647140870782,10
1403,Q has shown,11.374846713579068,19
1404,are a few,11.371873351171025,144
1405,lead to improved,11.371127607631287,25
1406,of time spent,11.371030696041306,16
1407,can be argued,11.370660996605075,10
1408,are interested in,11.370391680909211,17
1409,gain a better,11.370344999588305,34
1410,"positive side ,",11.369984611292296,37
1411,informed decisions T,11.368907415341887,17
1412,impact on our,11.362888985673727,39
1413,to determine if,11.36279081679331,16
1414,made up of,11.360821258993504,37
1415,can help foster,11.360509038930257,12
1416,chance to explore,11.3580489222321,10
1417,such as increased,11.357406641076945,14
1418,a classroom setting,11.356533116143776,12
1419,students may find,11.355014409835796,20
1420,take a step,11.35145201728309,12
1421,several factors T,11.350004309639779,48
1422,prepare students for,11.349921855178902,11
1423,to note that,11.346632649956874,226
1424,and cultural factors,11.346525970580455,12
1425,a unique opportunity,11.343277570596921,17
1426,a different perspective,11.342403564951304,13
1427,a career at,11.341788369027526,86
1428,what you have,11.341707207201466,29
1429,on top of,11.338919936045322,43
1430,did not have,11.336898625278522,12
1431,to gain valuable,11.335155249879111,16
1432,should strive to,11.332948731415513,20
1433,"not final ,",11.327125831625608,34
1434,T i 'm,11.326905435210833,35
1435,have a profound,11.322629560715392,22
1436,which means it,11.322123056577809,12
1437,can be advantageous,11.32053751717924,11
1438,"social interaction ,",11.310889991053497,13
1439,quality of life,11.309957024423035,24
1440,be mindful of,11.309694256740897,38
1441,our own personal,11.309420972689736,10
1442,engaging in activities,11.30868110115322,11
1443,can be detrimental,11.30845457351068,29
1444,can take advantage,11.308053494847549,10
1445,goals and dreams,11.306392260668986,10
1446,range of benefits,11.30467993852794,13
1447,there are certain,11.30313806016839,15
1448,it is unlikely,11.300218929705952,18
1449,physical activity and,11.296050316447534,13
1450,rely on their,11.294602312486987,10
1451,is made up,11.292990996736858,18
1452,guidance and support,11.29052287651696,14
1453,even if it,11.286565736807304,22
1454,periods of time,11.282494021439646,20
1455,great way for,11.28242986009073,16
1456,can serve as,11.271926942789406,18
1457,allowing them to,11.271858246943111,99
1458,to take advantage,11.261142984849336,27
1459,can be seen,11.260651991824659,61
1460,are some potential,11.259778616336938,24
1461,to cope with,11.257872383175332,12
1462,working alone T,11.257376862920651,31
1463,online classes have,11.255582452910105,10
1464,the most effective,11.255493837115633,16
1465,career at a,11.255373617210047,81
1466,T here 's,11.248643801056033,74
1467,lead to increased,11.246345982921262,36
1468,making our own,11.245509208869546,14
1469,away from their,11.24528302201578,17
1470,at the same,11.244409827417954,66
1471,limited access to,11.244369838427215,12
1472,can be beneficial,11.240462273478379,150
1473,both pros and,11.23793784671259,19
1474,would be able,11.233909405916496,17
1475,a year early,11.231801498338076,10
1476,important factor in,11.231571567661092,16
1477,some students may,11.231396916680794,40
1478,make it difficult,11.229267274225272,40
1479,impact on people,11.226954282331995,21
1480,effective way to,11.226170588780825,23
1481,"mastered , you",11.22595913630473,15
1482,of distance learning,11.222438897968694,33
1483,lack of social,11.220970666629178,14
1484,seen as an,11.22007076176228,19
1485,can help reduce,11.218798229790956,19
1486,focus on their,11.217434451964529,45
1487,having to leave,11.215478043929888,11
1488,there are both,11.214328793210534,30
1489,positive or negative,11.208347464816374,10
1490,provide students with,11.207188715128325,100
1491,may have been,11.205716521277452,29
1492,has also had,11.20440197915028,13
1493,have more control,11.204188103417852,11
1494,factors contribute to,11.201863977416092,10
1495,gives us the,11.200791424625862,37
1496,be an incredibly,11.198028279886387,16
1497,the school cafeteria,11.197689920970234,11
1498,lack of focus,11.197644644872213,11
1499,time to relax,11.1970145777547,15
1500,imagination and knowledge,11.196907266396355,14
1501,T being honest,11.195937232036762,12
1502,period of time,11.190777852348035,37
1503,in spite of,11.188671572164456,15
1504,decision of whether,11.183447446798692,11
1505,as we know,11.182773618573588,11
1506,"extracurricular activities ,",11.181727313061259,41
1507,to work harder,11.174778626891626,11
1508,option for students,11.172889967242334,24
1509,in achieving success,11.172085750848332,30
1510,we are always,11.171723012530997,16
1511,have found that,11.170036226885358,34
1512,skills such as,11.167582082196922,32
1513,argue that it,11.165396558869155,26
1514,when i was,11.163994312925915,53
1515,T working alone,11.16116154766135,29
1516,resources available to,11.161002849181429,17
1517,T social media,11.160255400382407,10
1518,social media T,11.160255400382407,10
1519,this will help,11.159781883465861,21
1520,of those around,11.159259204339591,38
1521,T i 've,11.15513908694436,25
1522,outside the classroom,11.154129266162524,10
1523,when you get,11.151301031249357,11
1524,have both positive,11.150812794288278,23
1525,as a whole,11.144842867095022,23
1526,on our lives,11.142454426132453,33
1527,are adapted to,11.141896911548788,12
1528,examples of how,11.135510667704704,11
1529,it 's important,11.134169389771344,157
1530,be underestimated T,11.132040815945924,12
1531,person Q s,11.130013478521604,23
1532,own set of,11.129718838628563,27
1533,"problem-solving skills ,",11.129220102264743,15
1534,depending on their,11.125626140438229,13
1535,make sure to,11.123193313325743,27
1536,this is why,11.119081740708722,32
1537,and physical health,11.119018428510962,24
1538,i wanted to,11.118030067109416,14
1539,a new language,11.115953561137676,12
1540,here are a,11.113998242748998,68
1541,a curfew could,11.109592323646346,14
1542,rather than a,11.108214087057114,18
1543,be overstated T,11.106045607412973,11
1544,part of life,11.103291476165701,56
1545,depending on the,11.102929635279686,75
1546,and extracurricular activities,11.101916451879816,27
1547,", particularly those",11.101682486083874,22
1548,spent in school,11.095715498774297,10
1549,key to achieving,11.09467878943861,14
1550,to keep up,11.094308932830316,33
1551,a group setting,11.09349871030998,13
1552,to stay true,11.092968686538256,31
1553,you want to,11.092278979132224,36
1554,to never give,11.090700106152866,11
1555,would be beneficial,11.089496823570094,15
1556,which can lead,11.087703931197687,51
1557,similar to how,11.085619980790813,10
1558,the world around,11.085010906098503,48
1559,it also encourages,11.084693894077287,10
1560,are capable of,11.078984515341066,16
1561,place to ensure,11.077520010282676,10
1562,the sun 's,11.071769719508836,10
1563,support and guidance,11.068130455180516,12
1564,gives students more,11.064101668639388,10
1565,is an invaluable,11.063494490143889,22
1566,to do something,11.062830753788127,37
1567,could result in,11.060118439620744,17
1568,is not always,11.057528351606592,35
1569,first impression of,11.056943421163236,12
1570,serves as a,11.053212391629458,23
1571,not be taken,11.053149176297712,11
1572,Q 's atmosphere,11.050892060579955,12
1573,with so many,11.049318083259198,11
1574,such as communication,11.048653934937313,11
1575,those looking to,11.04537658491666,13
1576,a student ’,11.044449860271385,34
1577,provides students with,11.04090903646825,28
1578,to push through,11.038609305824398,11
1579,requiring students to,11.037680198716295,17
1580,on students ',11.034558667922592,12
1581,this is because,11.034171114314674,56
1582,to personal growth,11.031598134901756,20
1583,students who need,11.031092854668827,12
1584,it harder for,11.029057324372154,17
1585,give students more,11.028622361423963,21
1586,T graduating high,11.026333390712942,19
1587,was indeed a,11.026292843952028,30
1588,as an opportunity,11.025697366962618,44
1589,may be able,11.022382833001991,27
1590,are not always,11.020910390838232,17
1591,we are able,11.019488445042427,25
1592,everyday life T,11.013908882825817,18
1593,it also gives,11.011078699316961,13
1594,while the exact,11.009175810544406,14
1595,T i recently,11.008297698615081,10
1596,a difficult situation,11.00806323380392,13
1597,we live in,11.006868247532317,13
1598,student Q s,11.006334492859168,25
1599,Q 's words,11.004025455541978,16
1600,and art classes,11.003869564954222,12
1601,ensure that all,11.00331153017893,11
1602,of everyday life,11.002528499230781,10
1603,extracurricular activities T,11.001779134544599,32
1604,in a timely,10.999945194774192,15
1605,which can cause,10.99716825589773,12
1606,the task at,10.994802876699879,29
1607,such as providing,10.992409824297695,11
1608,Q 's surface,10.99221615325234,10
1609,throughout the day,10.990923734783188,15
1610,interact with their,10.989270483091893,11
1611,could lead to,10.984538880471469,105
1612,might not have,10.978747217160816,14
1613,T for starters,10.97760416880488,17
1614,a long way,10.973577315421956,24
1615,"various factors ,",10.971448586475418,46
1616,do not have,10.96850520580157,31
1617,open up a,10.967935815643806,18
1618,essential for success,10.96725462970818,23
1619,"reduce stress ,",10.963948123522801,11
1620,number of benefits,10.960296992812882,12
1621,to look at,10.955750001795238,26
1622,i have always,10.95394412331547,14
1623,T for instance,10.952202295686789,152
1624,here 's a,10.950114986830528,32
1625,lead to greater,10.949102151414493,32
1626,T here are,10.948500864259955,114
1627,opportunity to grow,10.94802609433054,14
1628,for those around,10.943663311838908,13
1629,more confident in,10.943478243115159,14
1630,opportunity to gain,10.940646563964947,26
1631,parents and teachers,10.937248799309561,12
1632,T rather than,10.934255129819874,30
1633,a positive impact,10.931115775609825,49
1634,", enabling them",10.929428044331694,13
1635,on the flip,10.929393380284989,10
1636,caused by the,10.927287511952123,25
1637,of extracurricular activities,10.925858498754856,17
1638,be proud of,10.921351624127482,12
1639,these types of,10.91992394205494,10
1640,you 're in,10.919845023358182,14
1641,greater understanding of,10.919290533710637,15
1642,or any other,10.919285641684603,14
1643,through a combination,10.91866193738672,13
1644,based on our,10.917474210306843,11
1645,academic and professional,10.91610501511473,10
1646,most out of,10.911651360686527,26
1647,success in life,10.91111757093244,105
1648,focused on their,10.90354367614259,15
1649,an increase in,10.901493857272236,41
1650,allow them to,10.901319677896225,41
1651,take control of,10.899520451203834,15
1652,will continue to,10.897685229669278,13
1653,take risks and,10.89549522918265,26
1654,can help improve,10.893941239011333,15
1655,"family members ,",10.891817379743138,11
1656,there are potential,10.890205149214466,28
1657,note that there,10.88736718099765,10
1658,can help build,10.885828593224012,18
1659,of hard work,10.883600985988096,34
1660,control over the,10.882479552732502,12
1661,is based on,10.881441687853311,33
1662,", i am",10.877999587292017,56
1663,because they are,10.87743102236697,20
1664,to come together,10.876871207895896,11
1665,be aware of,10.875547934514358,48
1666,"for instance ,",10.875399110372861,163
1667,T let 's,10.873766826219708,28
1668,on their studies,10.871659615122802,30
1669,type of learning,10.868481948888686,14
1670,it is possible,10.865711566228882,92
1671,their high school,10.860221095355705,34
1672,and personal growth,10.857563621384067,17
1673,learn from our,10.853524333658306,22
1674,stay motivated T,10.853008819860065,12
1675,note that not,10.852550393040787,17
1676,for this reason,10.851766334763933,12
1677,reason for this,10.851766334763933,12
1678,"first impression ,",10.850077994159498,21
1679,as a result,10.849114490508327,90
1680,", graduating high",10.848729564611517,19
1681,taking risks and,10.84787629507354,17
1682,T this includes,10.845428361870198,13
1683,to decide which,10.843068499805156,16
1684,to connect with,10.841363496679818,49
1685,achieving success T,10.839344152077302,59
1686,while there are,10.838627414125654,37
1687,led by Q,10.834588569638694,10
1688,serve as a,10.833200001144952,24
1689,are unable to,10.831556790936638,25
1690,students may benefit,10.829583112558115,10
1691,", our brains",10.828140808216062,17
1692,"working alone ,",10.826016444573455,26
1693,importance of being,10.825752751319328,16
1694,someone Q s,10.824836988651004,13
1695,ownership of their,10.823128271768958,14
1696,make our own,10.822379288641976,20
1697,they do not,10.821504904100891,17
1698,been found to,10.817790444081815,18
1699,new ideas and,10.815739968134316,21
1700,may not be,10.81473567492229,111
1701,work and determination,10.814213930029773,13
1702,important part of,10.812435500168633,60
1703,the school day,10.808019141849819,153
1704,into consideration T,10.80765738475095,11
1705,are looking for,10.806417741795912,16
1706,based on their,10.806380466604182,17
1707,driven by the,10.802660857438369,14
1708,"for starters ,",10.800000342703456,17
1709,causing them to,10.799370475480362,11
1710,can be difficult,10.795800899421884,138
1711,for young people,10.79518813321225,13
1712,making a good,10.794610856820682,19
1713,it comes to,10.793194389547367,323
1714,that allow them,10.792970779237088,11
1715,may not have,10.791837098267884,75
1716,a plethora of,10.791102071043543,11
1717,trying to make,10.790229696026358,28
1718,can be achieved,10.789149921072848,31
1719,to give up,10.788835567230265,34
1720,long way in,10.7861843158217,16
1721,the best possible,10.7850243779071,19
1722,that i am,10.78227067234721,11
1723,are referring to,10.779326832164074,14
1724,Q Q famously,10.778023692426679,38
1725,can benefit from,10.774650957435007,35
1726,as a reminder,10.774410669937346,14
1727,a person 's,10.772852709587752,89
1728,T this happens,10.768425292264894,12
1729,in high school,10.766107056227746,83
1730,was able to,10.76483684265802,88
1731,when you use,10.76385552543779,16
1732,allows them to,10.761146123362117,76
1733,is an essential,10.757094777841388,59
1734,caused by a,10.75568638748637,13
1735,essential in order,10.752736558038585,13
1736,T positive thinking,10.751121831478848,19
1737,can be changed,10.750509067421625,15
1738,a better place,10.750387077510947,12
1739,effects of technology,10.74926045076596,13
1740,also has its,10.74788784389527,11
1741,to explore new,10.747235927479302,27
1742,"every day ,",10.746913898175848,13
1743,work together to,10.746109262025023,30
1744,if we are,10.74597747920577,30
1745,", i believe",10.744143840557228,72
1746,in terms of,10.740467208950413,129
1747,be a daunting,10.740402597328938,12
1748,to think about,10.739840533647083,13
1749,come together to,10.73936768414596,10
1750,T by embracing,10.738425272519457,15
1751,fatal T it,10.73806489208544,34
1752,acts as a,10.735730201773286,23
1753,as we understand,10.72686506649999,16
1754,can be quite,10.726804806830351,16
1755,can open many,10.724201357485207,10
1756,the modern world,10.7227668963368,10
1757,an opportunity for,10.722203974290935,48
1758,at the top,10.72178438229346,12
1759,important role in,10.71901756246799,24
1760,might not be,10.716156537153736,17
1761,can be used,10.715255032078495,94
1762,attitude can lead,10.714552982669993,22
1763,physical health T,10.712368068675062,23
1764,"physical health ,",10.711642004657719,26
1765,whether it 's,10.711601513055562,17
1766,the best approach,10.710894875053036,12
1767,they may not,10.709016329909957,43
1768,variety of benefits,10.708878205445316,13
1769,save time and,10.707711305463853,16
1770,attitude can help,10.706398126022755,41
1771,career paths T,10.706148119865048,10
1772,career path T,10.703641264254479,23
1773,necessary for success,10.698394861421981,12
1774,", which means",10.69617592234053,36
1775,around us T,10.69597428467062,86
1776,ultimately leading to,10.691061811982678,13
1777,time with friends,10.687960040230479,11
1778,effect on their,10.685288649686825,17
1779,in your body,10.681968759985189,26
1780,create a sense,10.68066217787407,15
1781,a successful future,10.678939637512357,13
1782,being true to,10.67823532872589,34
1783,take a break,10.678197128468227,18
1784,an after school,10.678079362277032,13
1785,necessary part of,10.6744105831926,10
1786,a greater understanding,10.67167046726681,12
1787,extracurricular activities and,10.668957044603708,20
1788,have many benefits,10.668169536301736,10
1789,designed to provide,10.667670224790097,10
1790,it helps us,10.666284229093797,15
1791,has made it,10.665502530902131,20
1792,a positive effect,10.663332780685664,17
1793,is true that,10.662864792431677,106
1794,people who have,10.66165767374369,30
1795,"time management ,",10.660591095157073,16
1796,due to its,10.656197035484766,34
1797,"first impressions ,",10.65582890003418,17
1798,a multitude of,10.653598547293605,20
1799,regardless of their,10.652824361580969,18
1800,much may be,10.652688319183895,14
1801,variety of activities,10.650986110058724,19
1802,someone who is,10.648263788591613,17
1803,some people may,10.648120676641497,11
1804,from those who,10.647321596684623,11
1805,learn from them,10.64522683633312,11
1806,this is especially,10.643235328941707,18
1807,we must be,10.642807644656997,15
1808,can work together,10.641016678578183,10
1809,", allowing them",10.639510344346945,88
1810,also help us,10.637848155419704,17
1811,it does not,10.637686597302867,22
1812,to achieve success,10.63545105276426,44
1813,go through a,10.634126462342,10
1814,"one hand ,",10.6320731152585,168
1815,is unlikely that,10.631010300417994,11
1816,the right attitude,10.629942863332047,23
1817,making one 's,10.626943715191956,12
1818,an impact on,10.622857420929847,27
1819,was determined to,10.622579788937458,15
1820,important to understand,10.622548231588695,61
1821,it is true,10.621580038914615,106
1822,to take action,10.62074149770276,15
1823,to do so,10.619714911066183,27
