,Phrase,PMI,Count
1578,should be,5.655715632334594,374
1579,ensure that,5.655692151649365,211
1580,my parents,5.655180986518868,27
1581,an increasingly,5.654110457109255,32
1582,difficult tasks,5.651685068143468,14
1583,may face,5.651331467225962,33
1584,have already,5.647466466581303,51
1585,Q states,5.646847704137237,190
1586,participate in,5.646674612525057,140
1587,investing in,5.645849979727018,22
1588,rooted in,5.645849979727018,22
1589,takes time,5.643989080946909,16
1590,strive for,5.641925902540411,88
1591,these reasons,5.641339502532958,32
1592,be extremely,5.640957114828744,38
1593,is wonderful,5.638217418592333,13
1594,take control,5.634232834295304,16
1595,learn how,5.634107685140702,42
1596,served as,5.633886371687119,10
1597,one major,5.633411358224816,25
1598,has created,5.633317756293934,12
1599,everyone has,5.632710433598842,25
1600,person 's,5.632598553654745,109
1601,student performance,5.630360488695192,12
1602,give them,5.629582038631511,49
1603,who want,5.62917547387163,14
1604,hone their,5.627002679367834,12
1605,create something,5.625591199629159,19
1606,group work,5.6245631941562415,40
1607,your mind,5.618917038674049,14
1608,year high,5.616421659407074,15
1609,learn from,5.612927570058634,144
1610,feel like,5.611935637406731,18
1611,attitude towards,5.604328338657876,15
1612,your own,5.602944452749732,125
1613,various historical,5.599018613145628,10
1614,several ways,5.59698348804471,12
1615,fact that,5.596371060714169,44
1616,our goals,5.595914727191104,163
1617,are constantly,5.594817259813826,41
1618,be affected,5.593386499041433,17
1619,is mainly,5.593129529063791,18
1620,potential advantages,5.59289739693946,30
1621,suited for,5.590753250550893,14
1622,allow us,5.590731816458479,25
1623,by providing,5.590361213852589,56
1624,arrived in,5.5892664513606505,11
1625,in addition,5.5892664513606505,220
1626,lies not,5.585801819003983,10
1627,without having,5.585221736150672,44
1628,one ’,5.583916367173497,88
1629,must consider,5.583314907888724,10
1630,when facing,5.582512779512825,13
1631,will bring,5.582072008788899,13
1632,failure without,5.580982057678973,31
1633,an accurate,5.580109875665478,19
1634,additional time,5.579448828752199,33
1635,not yet,5.578915433418739,19
1636,led by,5.5776873838174765,16
1637,communicate with,5.57751280716278,37
1638,after school,5.575916348660968,81
1639,enable students,5.574870869399138,13
1640,may feel,5.574193543415184,42
1641,meaningful way,5.573620848018127,15
1642,this shift,5.573455110191908,12
1643,this makes,5.571575376973687,26
1644,over whether,5.5715703263781435,11
1645,any goal,5.569929818775016,11
1646,be argued,5.569618333108483,14
1647,be completed,5.565406081821568,19
1648,be overwhelming,5.565406081821568,19
1649,group provides,5.563913662023836,10
1650,i was,5.563586845820179,302
1651,be proud,5.562954602827475,12
1652,t have,5.562943188358208,38
1653,reflect on,5.561550652609569,34
1654,these types,5.561526920754936,10
1655,greater understanding,5.56089351241063,15
1656,both younger,5.559328025281417,11
1657,potentially lead,5.559328025281417,11
1658,more easily,5.5566937670189915,30
1659,impressions are,5.5535783430855155,73
1660,most out,5.55325433938652,26
1661,school hours,5.553149289589982,53
1662,taking part,5.551345942088286,26
1663,educational system,5.551013173316029,10
1664,also plays,5.5497854688178165,10
1665,clear that,5.548674318682874,119
1666,'s famous,5.548383540683123,11
1667,successful future,5.54579486962772,16
1668,be incredibly,5.543917822777132,68
1669,long way,5.540872265678416,24
1670,are interested,5.5401171300447665,17
1671,another example,5.5395130339326855,14
1672,make progress,5.534484769034734,21
1673,be encouraged,5.531650482909463,25
1674,in shaping,5.530714269005539,26
1675,achieve great,5.528117606753511,12
1676,embracing our,5.527878715680149,11
1677,best decision,5.526562245754278,17
1678,traditional school,5.524002943930466,53
1679,if someone,5.523202831446888,25
1680,change over,5.522990145933083,11
1681,trying new,5.5227838392008906,11
1682,degrees Q,5.519935591655017,15
1683,student 's,5.5152587728056055,119
1684,also known,5.513149164147013,46
1685,around me,5.51144092736412,21
1686,i had,5.509575368806672,118
1687,illness or,5.504467620650111,10
1688,important step,5.502274664521469,15
1689,learning outcomes,5.501471797283976,11
1690,reach out,5.501471797283973,15
1691,own business,5.500869939932283,11
1692,no historical,5.500165226219345,10
1693,their children,5.499890761464492,76
1694,plays an,5.498716774463432,15
1695,for excellence,5.497643846159413,14
1696,when you,5.496101684489897,367
1697,new friends,5.494586947370237,16
1698,less time,5.494412724896399,42
1699,learning experience,5.49358388785366,76
1700,about whether,5.491609250964004,13
1701,new interests,5.49148770871135,12
1702,an active,5.49134666882642,33
1703,'s say,5.489489851629553,11
1704,be done,5.485672681741182,51
1705,be advantageous,5.481527003483627,15
1706,negative first,5.481487422829819,16
1707,knowing that,5.480893843294233,36
1708,acts as,5.479902914113829,26
1709,” this,5.478818236053833,28
1710,may argue,5.476942875356219,12
1711,will always,5.476892444231844,19
1712,greater success,5.475378309174651,33
1713,must be,5.474775961492547,130
1714,heavily on,5.473323469597833,17
1715,especially during,5.4726782411045605,11
1716,collaborate with,5.472031369949608,14
1717,evident that,5.470840178630311,11
1718,reminder that,5.470840178630311,22
1719,become more,5.4704664877559885,148
1720,be considered,5.469014392170077,70
1721,around them,5.468958842393185,61
1722,different options,5.468821010993658,15
1723,prepared for,5.46789650276536,30
1724,has become,5.467580551815054,92
1725,n't get,5.467476467521795,11
1726,online resources,5.464402880999167,19
1727,else 's,5.463696715376631,17
1728,new perspectives,5.463282827452229,10
1729,be embraced,5.462703129191972,13
1730,complete high,5.462501362967732,12
1731,these examples,5.461991247204022,14
1732,over long,5.461859762223547,14
1733,which makes,5.461684829712031,11
1734,factors such,5.46147164770159,61
1735,an extra,5.460721146475148,57
1736,struggling with,5.460317949385818,16
1737,adaptations that,5.4588675369642345,10
1738,do not,5.45828512099628,121
1739,be useful,5.4582572241607785,27
1740,believed that,5.45619340266591,49
1741,set goals,5.4541589490852225,14
1742,important part,5.454038478868622,60
1743,put into,5.452526755820315,11
1744,expand their,5.451152843968412,18
1745,an extremely,5.450342000695148,19
1746,towards success,5.449818389602253,25
1747,Q alphabet,5.449546263763619,10
1748,Q scandal,5.449546263763619,10
1749,home environment,5.447879030187,11
1750,be damaging,5.446761585322953,10
1751,have learned,5.44513966829896,24
1752,option for,5.4443096824477415,78
1753,their passions,5.442578108230407,22
1754,have developed,5.439263101962293,20
1755,you exercise,5.437682499184756,10
1756,opportunities available,5.435839154564039,11
1757,effects on,5.434964823848077,78
1758,even after,5.432857333471816,21
1759,they want,5.432779916323632,23
1760,a plethora,5.432705049743539,11
1761,created by,5.4298965416593425,14
1762,connected with,5.42818919666977,31
1763,own home,5.427313332962203,25
1764,decision making,5.426160348796444,24
1765,connections with,5.424678599771099,43
1766,our mistakes,5.419076525632494,37
1767,more quickly,5.418629864531816,36
1768,allowing students,5.416947170635108,119
1769,we 're,5.41249534130446,19
1770,was primarily,5.4120587484602645,18
1771,world today,5.411461631551379,10
1772,may find,5.411421234070357,56
1773,have personally,5.410756674273298,11
1774,regular school,5.409350359308572,20
1775,our everyday,5.409196367575419,17
1776,a lot,5.40761406878071,114
1777,our dreams,5.406769630180879,18
1778,in terms,5.404265933764595,131
1779,you try,5.40115662315964,18
1780,shows that,5.399973847910665,24
1781,is essential,5.39966497081485,308
1782,student body,5.398896161862272,20
1783,work hard,5.391937433824623,31
1784,important role,5.391243352132726,34
1785,applying for,5.390728642242902,13
1786,our limits,5.3903751919302145,10
1787,could result,5.3903085609495385,19
1788,gained from,5.389259053605194,13
1789,may not,5.387339414466272,315
1790,these traits,5.38715601428143,16
1791,their coursework,5.38599457986404,11
1792,by implementing,5.385042305875082,11
1793,our comfort,5.384743323850884,26
1794,are countless,5.384206938637213,15
1795,occur when,5.380498811624893,11
1796,help prevent,5.3794877093274245,13
1797,one reason,5.372654061199469,18
1798,will allow,5.370863325945127,13
1799,you see,5.368735145467262,22
1800,their desired,5.367616050549184,22
1801,could cause,5.367511550971724,15
1802,works by,5.366426627707735,11
1803,set out,5.360990573734146,11
1804,would allow,5.358698182060557,15
1805,potential solutions,5.358599519025219,10
1806,advent of,5.358397021300007,19
1807,array of,5.358397021300007,32
1808,billions of,5.358397021300007,13
1809,bustle of,5.358397021300007,10
1810,consist of,5.358397021300007,10
1811,lots of,5.358397021300007,10
1812,multitude of,5.358397021300007,22
1813,percentage of,5.358397021300007,12
1814,plethora of,5.358397021300007,11
1815,regardless of,5.358397021300007,68
1816,spite of,5.358397021300007,15
1817,thousands of,5.358397021300007,30
1818,spent on,5.357040352310996,21
1819,own path,5.353312751518427,20
1820,most important,5.3499164898437925,65
1821,especially if,5.349871228561327,10
1822,develop new,5.347805610032292,20
1823,notion that,5.342614468468387,13
1824,by researching,5.338248094396139,13
1825,personal lives,5.336605340615183,17
1826,our perception,5.3321803137601975,14
1827,creating new,5.331088215087359,10
1828,my imagination,5.330957218783645,14
1829,means that,5.330780949976621,94
1830,makes them,5.327755149800659,12
1831,school program,5.326728068694003,28
1832,has led,5.325429114675881,10
1833,decrease in,5.325039242614022,62
1834,these steps,5.3246349297233735,11
1835,shorter school,5.324461461722056,12
1836,come into,5.322402762435978,22
1837,effort into,5.322402762435974,12
1838,necessary skills,5.320781718969336,17
1839,at times,5.319164137382845,19
1840,maximize their,5.3188803840054995,14
1841,combination of,5.31886865711337,216
1842,amount of,5.318626492607407,322
1843,better place,5.317682027767404,12
1844,have contributed,5.317345734706532,13
1845,'s words,5.316979878051701,19
1846,necessary part,5.3160135618926,10
1847,variety of,5.314542731710581,324
1848,a few,5.3137342377821,349
1849,deciding on,5.312447025296933,25
1850,sense of,5.310349846892898,502
1851,program could,5.309657165506099,13
1852,different ways,5.308663785800164,19
1853,affect our,5.307233956629968,20
1854,a wide,5.303971735621335,75
1855,understand how,5.303503092597644,20
1856,valuable experience,5.302487597006753,14
1857,most significant,5.301963266620863,15
1858,through space,5.301948288552428,10
1859,absence of,5.30181349293364,25
1860,helping us,5.301448484698703,16
1861,unlikely that,5.300915177187999,22
1862,some disadvantages,5.300047336670104,10
1863,know how,5.299980026033946,10
1864,relationships with,5.298941868355236,132
1865,can lead,5.298721751490856,473
1866,if we,5.298205411791084,111
1867,greatly from,5.298029382431935,10
1868,our current,5.297647907800769,24
1869,young person,5.296771119230446,11
1870,has varied,5.296282769016365,10
1871,a multitude,5.295201525993605,20
1872,feel more,5.293488111254334,54
1873,as soon,5.29334259863241,11
1874,soon as,5.29334259863241,11
1875,how small,5.286509386236499,13
1876,reaching our,5.283665485491561,17
1877,or simply,5.282075199313663,20
1878,has provided,5.281927476039293,10
1879,increasingly important,5.281060434382304,14
1880,has had,5.276104887078734,71
1881,each person,5.276049828856358,21
1882,far more,5.275695936186512,22
1883,access information,5.275560228720391,10
1884,it takes,5.274978388004374,42
1885,boost our,5.273018241292057,10
1886,health benefits,5.271751369820539,15
1887,is undeniable,5.2659647858102865,11
1888,its ability,5.264634961371094,17
1889,because they,5.264599708681793,66
1890,excel in,5.263233958140553,27
1891,belief that,5.262947326988979,25
1892,a timely,5.262780048301224,16
1893,an atmosphere,5.261580357239978,19
1894,candidate for,5.257329516825703,10
1895,people who,5.257159989942075,126
1896,Q mythology,5.256901185821224,10
1897,modern-day Q,5.256901185821224,10
1898,allow students,5.256285467906547,57
1899,millions of,5.255303528335904,27
1900,is important,5.2550374563475835,955
1901,of mine,5.251481817383496,13
1902,might not,5.25109413508784,47
1903,our skin,5.250650428263597,18
1904,a simplified,5.248280478606112,22
1905,educational experiences,5.244868075669594,12
1906,can help,5.244842395143923,854
1907,be willing,5.244132418807929,18
1908,just like,5.242764600282388,11
1909,help build,5.236789023172463,28
1910,my current,5.236482272367933,10
1911,involvement in,5.234664805943783,45
1912,career early,5.231288668912452,20
1913,formation of,5.22911400435504,32
1914,by exploring,5.228923103957801,10
1915,than traditional,5.228050060342355,15
1916,may limit,5.22798365473415,10
1917,since they,5.227787043064069,22
1918,portion of,5.227152488021755,21
1919,n't have,5.226959498249428,88
1920,be idle,5.225919615549902,19
1921,our thoughts,5.225265109843686,13
1922,importance of,5.224983673661281,289
1923,this policy,5.224245408968233,19
1924,help improve,5.224143108792987,23
1925,consists of,5.224095929588415,41
1926,successful individuals,5.223613470369433,17
1927,realize that,5.222912665186726,22
1928,should not,5.221866197595041,128
1929,depiction of,5.2208934975500725,20
1930,can cause,5.217307466159443,112
1931,different areas,5.2171813597599765,11
1932,plenty of,5.214007111964833,19
1933,majority of,5.211555632970736,28
1934,in front,5.208786174118178,26
1935,also mean,5.207679491992824,11
1936,has significantly,5.20727776295762,11
1937,are typically,5.206014321211303,56
1938,is evident,5.204564241146144,11
1939,they might,5.203444029515872,41
1940,also provides,5.203353566590032,37
1941,school programs,5.202899481841143,24
1942,in favor,5.202243328251406,11
1943,classes offer,5.1994948592921375,16
1944,in summary,5.1980063353649335,20
1945,new experiences,5.19724449076115,21
1946,had been,5.196078454817048,29
1947,mindful of,5.1956675212619,67
1948,their bodies,5.195663367759888,22
1949,made me,5.194411631889597,13
1950,various ways,5.194397729812124,10
1951,are several,5.193278333283839,116
1952,become better,5.192793128135296,37
1953,cord is,5.1925915994800675,10
1954,composed of,5.188472019857695,24
1955,invest in,5.186418361089718,16
1956,it easier,5.185852497531389,84
1957,adjust their,5.184484443666882,13
1958,also helps,5.1840004955233105,47
1959,it appears,5.183117529810147,17
1960,will help,5.181731020716757,78
1961,give us,5.178776031701307,31
1962,aware of,5.178575983715195,113
1963,portrayal of,5.177824775658188,30
1964,this period,5.177648701333268,32
1965,a four-day,5.176691071587516,103
1966,will benefit,5.176202269914707,16
1967,number of,5.1744787477781955,228
1968,a variety,5.173122069098675,279
1969,should always,5.172023072733197,15
1970,access educational,5.171733371039377,12
1971,this kind,5.170695940691502,16
1972,educational goals,5.169713799609443,19
1973,were often,5.169467469836473,38
1974,is clear,5.1689403314154205,110
1975,collection of,5.165751943357613,14
1976,version of,5.165751943357613,28
1977,decisions about,5.165077156141901,24
1978,by pushing,5.164916491510578,13
1979,be achieved,5.163193964134351,49
1980,educational activities,5.162328973793866,25
1981,learn new,5.162324506411988,28
1982,advances in,5.160423152556778,22
1983,believing in,5.160423152556778,22
1984,parents should,5.159989989025174,13
1985,have found,5.158627666892343,51
1986,both advantages,5.158522285219675,19
1987,despite being,5.1583107817452,11
1988,too many,5.156873707696896,17
1989,an appropriate,5.156610797638439,12
1990,pursuit of,5.155580138300319,53
1991,have difficulty,5.152958916805652,22
1992,in rural,5.15220264575181,10
1993,adoption of,5.151946143832582,13
1994,establishment of,5.151946143832582,13
1995,engage in,5.150363646088028,98
1996,teens may,5.149637603014405,13
1997,personal information,5.149572291337005,10
1998,also gives,5.147870096757519,21
1999,some key,5.146319562755593,19
2000,a combination,5.146083823592129,182
2001,search for,5.145968407877998,12
2002,world where,5.144256723004858,13
2003,a bit,5.143198432548555,27
2004,family support,5.143144764352062,10
2005,important aspects,5.142666998992624,13
2006,amounts of,5.14080558622738,43
2007,in contrast,5.140614671476595,31
2008,skills necessary,5.140209473327516,15
2009,which allowed,5.139756734824669,11
2010,has its,5.139670422318723,75
2011,require more,5.138738784357852,19
2012,what you,5.138122217325847,70
2013,'s immune,5.137861522526769,10
2014,tool for,5.134472769040169,50
2015,one 's,5.133533124986318,241
2016,all over,5.1305547740032225,27
2017,give students,5.127364303074582,86
2018,passion for,5.127352729710651,22
2019,prevalence of,5.127071475193553,23
2020,types of,5.127071475193553,92
2021,positive influence,5.125803729030348,14
2022,only do,5.125414060597972,19
2023,a single,5.117831712390128,82
2024,likelihood of,5.117388921796213,22
2025,'s atmosphere,5.115918969646092,12
2026,successful people,5.115458233965995,46
2027,taking small,5.115392426592866,10
2028,personal experience,5.114860593830979,24
2029,whether or,5.11295284422469,53
2030,research into,5.111379155178724,14
2031,a huge,5.110776954856178,40
2032,it harder,5.109286554147577,29
2033,but also,5.106849050537285,132
2034,higher than,5.105613984681362,10
2035,for anyone,5.1053264233806495,19
2036,spend more,5.103804994248467,17
2037,much more,5.102759487252289,57
2038,brains are,5.102636581365996,10
2039,capable of,5.101239181802882,41
2040,was seen,5.101163898646483,19
2041,many schools,5.100173120217246,15
2042,was generally,5.098123444326436,10
2043,their child,5.096487962669052,18
2044,a viable,5.095670062465967,19
2045,by doing,5.095535688680094,27
2046,only helps,5.094536870121821,11
2047,ourselves up,5.094314634795815,13
2048,rice is,5.09305592592915,14
2049,gives students,5.092370402341555,39
2050,are able,5.0921233546833164,128
2051,have achieved,5.09118271921896,32
2052,long been,5.089382725172751,15
2053,first few,5.089110520962148,11
2054,while there,5.088292576690538,111
2055,should consider,5.087724838426535,18
2056,proponents of,5.087094999482613,29
2057,for teenagers,5.086947894065798,52
2058,going from,5.086154833009484,30
2059,looking for,5.085830247754856,49
2060,be used,5.083650055362966,148
2061,especially when,5.083411015445506,26
2062,i know,5.083161506043787,25
2063,both positive,5.083101164101141,61
2064,attend school,5.077368599757282,16
2065,Q ),5.0745475399417295,244
2066,honesty is,5.073755369970215,18
2067,graduating from,5.073642221695938,28
2068,type of,5.0727248117864825,137
2069,an increase,5.071219306407794,41
2070,beyond our,5.069353028024512,27
2071,ensuring that,5.069124057849297,17
2072,stuck in,5.068434288059212,23
2073,are struggling,5.066808502230369,11
2074,academic success,5.065882989289442,35
2075,have otherwise,5.0646030423848,19
2076,this issue,5.063780736774991,15
2077,engage with,5.063542656499699,36
2078,consider all,5.062798595692932,19
2079,in recent,5.062720636864817,84
2080,range of,5.062347558238251,180
2081,lack of,5.060805393429845,275
2082,aspects of,5.0596349109916865,113
2083,versions of,5.058836739441102,13
2084,( Q,5.058301384741206,238
2085,gain experience,5.057375099170219,18
2086,or video,5.057008643678891,22
2087,our initial,5.056272383096747,16
2088,lot of,5.055004877850074,94
2089,activities outside,5.054907472261739,11
2090,Q famously,5.054554706686535,44
2091,where they,5.054138955579038,44
2092,quality time,5.0533800170846135,20
2093,better relationships,5.04576947058716,20
2094,a hormone,5.045681926634291,13
2095,giving us,5.045609580269115,12
2096,so many,5.045504250447614,25
2097,our failures,5.044199550796172,14
2098,come out,5.042040178646676,13
2099,learning offers,5.042040178646676,10
2100,sources such,5.0345600481344555,11
2101,not just,5.034345121498543,33
2102,faith in,5.033807944949576,19
2103,this idea,5.03378599647715,34
2104,help them,5.029162484393872,134
2105,in conclusion,5.029124778333546,233
2106,'s actions,5.028579304066341,13
2107,part of,5.023856650490519,410
2108,allows individuals,5.0236758998606845,14
2109,body 's,5.023660461794105,48
2110,motivate students,5.023027643259848,10
2111,s important,5.02226387389841,61
2112,personal relationships,5.021947862473802,12
2113,complete their,5.021781339662876,55
2114,our actions,5.020352808841803,16
2115,be changed,5.016580599783566,22
2116,if they,5.014813666172593,97
2117,learning opportunities,5.008175284084633,37
2118,role in,5.007514935808519,173
2119,could benefit,5.00721701628731,18
2120,many people,5.0052805290268445,88
2121,most beneficial,5.001839542051851,15
2122,with friends,4.9995768399251155,68
2123,people around,4.995522191226922,45
2124,these issues,4.994486328031041,12
2125,are formed,4.994260420321201,15
2126,be harmful,4.9935889571573355,12
2127,may require,4.993518401097123,11
2128,own personal,4.990599041784563,31
2129,positive difference,4.990184029322908,10
2130,are numerous,4.989522501314536,36
2131,as simple,4.985457452122567,18
2132,simple as,4.985457452122567,18
2133,can disrupt,4.983906720646406,15
2134,be able,4.983635177911868,157
2135,would typically,4.980225815280644,11
2136,have serious,4.980122319943437,11
2137,realm of,4.979885398046278,10
2138,be implemented,4.977992102106317,16
2139,would give,4.977439194526301,19
2140,terms of,4.975780999713539,135
2141,curfews are,4.975401393069884,15
2142,a thorough,4.973273431106239,16
2143,provides an,4.972578850000751,49
2144,invention of,4.9713738981907625,26
2145,overview of,4.9713738981907625,13
2146,behind this,4.97067133238351,15
2147,reach their,4.968039597202896,76
2148,is unlikely,4.967525043845296,21
2149,creation of,4.966079598521247,16
2150,prioritize their,4.964037666645403,12
2151,be quite,4.963897272220532,23
2152,in comparison,4.963541081727907,17
2153,but instead,4.961699112724098,14
2154,piece of,4.959847644809734,22
2155,adopting a,4.9587738614111245,18
2156,day would,4.957861126155404,29
2157,their dreams,4.957151281060163,22
2158,interactions with,4.956912857842564,23
2159,has given,4.955245851181296,12
2160,consider both,4.955185805765421,17
2161,aspect of,4.955041327068798,31
2162,other areas,4.955037781395603,15
2163,different ideas,4.954941608333986,12
2164,both good,4.954779698784304,16
2165,our communities,4.951090146404692,10
2166,consider how,4.95057900555226,17
2167,school schedule,4.9496130525589095,12
2168,students who,4.949027061816071,247
2169,i plan,4.948860414332195,23
2170,his family,4.947715292975889,13
2171,for centuries,4.947064339463921,23
2172,views on,4.946575582821975,10
2173,time period,4.9448555603064435,20
2174,of germs,4.943359522021165,12
2175,played a,4.94237942316046,42
2176,effective at,4.942250183219187,11
2177,it enables,4.938414946748612,15
2178,perspective on,4.937858365720864,33
2179,we view,4.937734063742653,12
2180,even when,4.930856722780458,79
2181,a solid,4.930204709214355,24
2182,these changes,4.9283971375732705,12
2183,new information,4.9281192505303295,13
2184,understand what,4.9267401062973555,11
2185,believing that,4.926519662406502,11
2186,has already,4.925719898878125,14
2187,is largely,4.9229197417241295,23
2188,own interests,4.922086014140252,12
2189,mean that,4.921210751021434,31
2190,Q s,4.9206584939989035,351
2191,break from,4.920144881570554,39
2192,would n't,4.9199980050073435,18
2193,it creates,4.919497733405983,28
2194,an essential,4.919396036596467,83
2195,their schedules,4.916509296562818,11
2196,were able,4.914305396348553,17
2197,distraction from,4.913885891098875,10
2198,an hour,4.913754273742278,10
2199,can be,4.913095395485097,2402
2200,own advantages,4.909197217621575,22
2201,any potential,4.907283880485135,28
2202,more meaningful,4.905458046878671,30
2203,attitude helps,4.901258058349384,14
2204,bring many,4.900703843160919,10
2205,frame of,4.898965402662707,16
2206,learning process,4.897927870821093,30
2207,in risky,4.897388746722985,11
2208,engaging in,4.896617045693141,89
2209,an enjoyable,4.896083247415216,16
2210,potential negative,4.893230344196226,18
2211,be difficult,4.892660048306556,180
2212,provides us,4.890723978290943,20
2213,have experienced,4.889924510971856,27
2214,this creates,4.887623781621166,11
2215,data from,4.886758713076009,13
2216,comes from,4.88559982873312,61
2217,source of,4.883858510272503,95
2218,how hard,4.882744971050855,16
2219,build up,4.881226620749459,12
2220,by reducing,4.880811077266781,14
2221,one common,4.8806784482002925,15
2222,a profound,4.880164026714763,45
2223,become too,4.8795380219451445,10
2224,responsibility for,4.878361272254381,45
2225,were several,4.877371460628773,14
2226,participation in,4.876078240477568,16
2227,loss of,4.876004254219396,68
2228,at hand,4.873809127117308,39
2229,my goal,4.872850997612915,14
2230,often find,4.872123390034059,22
2231,with peers,4.8718698344035545,52
2232,more effective,4.871702447966566,25
2233,their interests,4.871340991491724,46
2234,are looking,4.871016319857574,27
2235,encourage students,4.869592594321663,19
2236,what we,4.868471401305538,63
2237,and bustle,4.867030313511847,10
2238,relationship with,4.866310309061653,15
2239,existence of,4.8636323295504305,22
2240,proud of,4.8636323295504305,22
2241,presence of,4.862869604160796,61
2242,finish their,4.861467933004857,10
2243,a deeper,4.858468955615443,45
2244,throughout my,4.857503033279478,11
2245,provided by,4.856113840068254,10
2246,which approach,4.8554118227454595,14
2247,will give,4.85501829804323,15
2248,one step,4.853493618874065,10
2249,come with,4.852795502587174,85
2250,online learning,4.851969044368104,34
2251,we know,4.851956314522521,19
2252,reach our,4.851554472853778,42
2253,was considered,4.849962314974171,13
2254,ownership of,4.848202288980822,33
2255,after all,4.845987206619785,19
2256,allowed people,4.845743762896387,11
2257,activities such,4.8451218842943256,70
2258,front of,4.843823848470247,28
2259,life experiences,4.843756713588508,29
2260,many successful,4.84181015410735,24
2261,are usually,4.841757865198705,19
2262,several benefits,4.841100680535874,14
2263,are actually,4.8396021755322,25
2264,enhance their,4.838506784561545,11
2265,ask for,4.837846112515663,18
2266,more complex,4.837173307312195,32
2267,successful life,4.835216041885555,32
2268,just one,4.834384795926358,21
2269,i want,4.833383196912255,16
2270,new ways,4.832111897308618,12
2271,her own,4.832075848407655,18
2272,also benefit,4.831954916738805,31
2273,relationships between,4.831063242395842,10
2274,i found,4.830540447143434,26
2275,in touch,4.830274550864445,29
2276,succeeding in,4.830274550864445,17
2277,i think,4.830024184822346,22
2278,achieve our,4.829321183117035,44
2279,have access,4.828285445179471,84
2280,achieving our,4.827707730899412,42
2281,would be,4.825581158709316,251
2282,parts of,4.8255230317273075,47
2283,individual 's,4.82464585897598,63
2284,despite these,4.824561326588729,15
2285,honest with,4.823665971653163,20
2286,develop skills,4.823316968337451,14
2287,creates a,4.822651568059552,57
2288,own experiences,4.820487874132446,24
2289,school early,4.820283460254679,45
2290,these activities,4.818006590002547,61
2291,your character,4.816615344342729,16
2292,making good,4.814418011774652,13
2293,a brighter,4.8112166729972685,13
2294,a great,4.8094950796654174,335
2295,able to,4.806599573392518,606
2296,according to,4.806599573392518,46
2297,adhere to,4.806599573392518,10
2298,prone to,4.806599573392518,13
2299,referred to,4.806599573392518,37
2300,refused to,4.806599573392518,13
2301,regards to,4.806599573392518,13
2302,subjected to,4.806599573392518,10
2303,tend to,4.806599573392518,103
2304,tends to,4.806599573392518,27
2305,thanks to,4.806599573392518,13
2306,to consider:1,4.806599573392518,10
2307,to pinpoint,4.806599573392518,12
2308,unable to,4.806599573392518,62
2309,willingness to,4.806599573392518,41
2310,wish to,4.806599573392518,22
2311,refers to,4.806599573392514,38
2312,physical education,4.806089652015508,10
2313,their cellphones,4.805972820413153,10
2314,more connected,4.805922373327757,12
2315,interaction with,4.8057687671266045,28
2316,advancements in,4.805612496630175,29
2317,through hard,4.805145976251016,16
2318,their strengths,4.803880441451913,13
2319,lies in,4.803802339503253,27
2320,our body,4.803336525961001,51
2321,makes it,4.80301382064069,38
2322,reach your,4.801508451952522,20
2323,in three,4.799900901820926,94
2324,are willing,4.799244437916059,10
2325,their future,4.797952686210909,88
2326,found that,4.797510932822021,73
2327,find new,4.796296762838946,16
2328,reason we,4.796243073750357,14
2329,other animals,4.795744331683181,10
2330,preparation for,4.792168538121022,11
2331,stored in,4.790746186677808,18
2332,a half,4.788848859968812,64
2333,due to,4.784904502293198,528
2334,better future,4.7840879181366525,16
2335,will ultimately,4.781868613138947,19
2336,career before,4.780918096521326,15
2337,advantage of,4.780851992141333,130
2338,can affect,4.78011682464205,44
2339,idea that,4.780083013886557,69
2340,we need,4.778358981641251,48
2341,and cons,4.778096585091557,173
2342,when we,4.777680946346024,242
2343,or even,4.777541698460471,103
2344,Q wrote,4.777431813947381,13
2345,they 're,4.776118824546451,13
2346,this process,4.775738636040035,64
2347,one must,4.772457046783156,27
2348,than what,4.772370576566168,21
2349,a lifetime,4.7697400370211085,12
2350,to note,4.769286414924462,229
2351,compared to,4.765957588895169,175
2352,referring to,4.765957588895169,35
2353,learning experiences,4.764506203117769,25
2354,have gained,4.764393628887998,11
2355,take into,4.7641082121769,42
2356,pros and,4.762499730040538,173
2357,having access,4.762276904023835,21
2358,linked to,4.760795883779391,31
2359,because it,4.760580807406512,145
2360,would need,4.7596371387603895,21
2361,your goals,4.7593829762798485,45
2362,creates an,4.758061421148163,11
2363,you decide,4.757300433384916,10
2364,concept of,4.7572242933975915,118
2365,possibility of,4.75694639779028,29
2366,willing to,4.7559735003225505,56
2367,important steps,4.753813431517436,10
2368,these areas,4.7529003414612845,12
2369,implementation of,4.7507144440787705,21
2370,it releases,4.747731385139502,10
2371,allows me,4.746952654918378,11
2372,attributed to,4.745936791485892,163
2373,how we,4.745307990740471,81
2374,between individuals,4.7446999501578695,12
2375,list of,4.741725660851511,15
2376,an average,4.741573298359597,11
2377,from multiple,4.741478284736665,31
2378,i thought,4.740273792520778,10
2379,still being,4.740070850428012,10
2380,can bring,4.739981137760317,76
2381,perception of,4.739487188655513,56
2382,when making,4.736496237086115,81
2383,can provide,4.7363693471314825,363
2384,learn about,4.735177324855147,18
2385,true that,4.734132231583441,140
2386,Q salt,4.733339229764212,10
2387,opposed to,4.732598991948738,19
2388,making any,4.731643037165519,19
2389,implications for,4.730930908599152,27
